ID,COMPONENT_ARBITRARY,ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FH2O,FNOX,FOPTIMETHGLY,FOXID,FSO4,FTBN,FE,FUEL,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,SOOTPERCENTAGE,TI,U100,U75,U50,U25,U20,U14,U6,U4,V,V100,V40,ZN,Y_LABEL
TRAIN_08756,COMPONENT2,2736,2019,5,200,0,1,7,0,0,107,0.0,0,0,13,,,,,,,38,,0.0,,0,5,0,2,2,0,236,0,29,5408,5,3,0,,0,2.0,10.0,10.0,18.0,22.0,56.0,4168.0,30631.0,0,,58.7,247,0
TRAIN_08757,COMPONENT2,2062,2014,3,200,0,3,297,0,0,3607,0.0,0,0,25,,,,,,,3,,0.0,3.0,0,1,0,0,0,0,258,0,8,5867,0,0,0,,1,0.0,0.0,4.0,5.0,16.0,77.0,1320.0,9276.0,0,,79.6,301,0
TRAIN_08758,COMPONENT3,1399,2009,5,403,0,7,97,0,0,3715,0.0,0,0,2,,,,,,,49,,0.0,1.0,0,7,0,0,2,0,1135,0,30,9031,0,9,0,,0,,,,,,,,,0,,60.4,1340,0
TRAIN_08759,COMPONENT3,2084,2012,5,200,0,0,17,0,0,115,0.0,0,1,1,,,,,,,189,,0.0,0.0,0,2,4,1,2,0,2033,0,133,24360,1,3,0,,0,,,,,,,,,0,,144.2,23,0
TRAIN_08760,COMPONENT1,7756,2014,3,200,0,133,0,1,0,49,0.0,0,14,9,114.0,11.0,0.0,11.0,17.0,5.0,82,0.0,1.4,28.0,0,235,1,114,12,9,671,4,49,5030,0,12,0,0.9,0,,,,,,,,,0,11.1,115.5,808,1
TRAIN_08761,COMPONENT1,2202,2009,5,200,0,1,4,0,0,61,1.0,0,1,11,15.0,10.0,0.0,14.0,24.0,11.1,27,0.0,0.0,8.0,0,39,1,14,2,0,1340,3,5,7891,0,5,1,1.2,0,,,,,,,,,0,13.9,110.6,1543,0
TRAIN_08762,COMPONENT4,1366,2014,6,566,0,1,3,0,0,37,0.0,0,0,2,,,,,,,12,,0.0,2.0,0,14,0,67,6,0,1123,1,5,7623,0,3,0,,0,,,,,,,,,0,,82.9,1176,0
TRAIN_08763,COMPONENT2,3445,2010,3,200,0,0,189,0,0,9,0.0,0,0,167,,,,,,,2,,0.0,0.0,0,2,0,0,0,1,467,2,16,1075,1,0,0,,0,0.0,0.0,0.0,1.0,1.0,28.0,736.0,4078.0,0,,42.2,654,0
TRAIN_08764,COMPONENT3,2400,2016,14,200,0,4,0,0,0,130,0.0,0,2,0,,,,,,,96,,0.0,2.0,0,2,0,0,1,0,1025,0,177,20960,0,20,0,,0,,,,,,,,,0,,132.9,100,0
TRAIN_08765,COMPONENT1,5074,2021,8,200,0,0,134,0,0,3531,0.0,0,2,2,12.0,8.0,1.0,13.0,23.0,8.8,14,0.0,0.0,,0,12,0,4,4,0,1286,2,11,5021,0,8,0,0.6,0,,,,,,,,,0,13.2,101.5,1223,0
TRAIN_08766,COMPONENT2,1723,2008,5,200,1,6,80,1,0,3010,,0,1,161,,,,,,,285,,0.0,1.0,0,22,2,0,4,0,604,1,22,2824,1,3,0,,0,0.0,0.0,0.0,1.0,2.0,,,,0,,40.1,708,0
TRAIN_08767,COMPONENT1,1690,2011,7,890,0,1,16,0,0,145,0.0,0,0,1,13.0,9.0,1.0,17.0,22.0,9.3,12,0.0,0.0,0.0,0,9,0,223,4,0,1054,0,9,4177,0,2,0,0.4,0,,,,,,,,,0,14.0,95.2,1259,0
TRAIN_08768,COMPONENT1,1387,2021,3,587,0,3,2,0,0,7,0.0,0,0,0,8.0,5.0,1.0,9.0,19.0,8.8,6,0.0,0.0,1.0,0,9,0,0,4,0,886,0,17,4003,0,4,0,0.5,0,,,,,,,,,0,14.0,105.0,1064,0
TRAIN_08769,COMPONENT3,8021,2017,6,571,0,122,0,1,0,102,0.0,0,2,0,,,,,,,90,,0.0,4.0,0,1,1,0,0,0,592,0,136,19360,0,62,0,,0,,,,,,,,,0,,133.0,53,1
TRAIN_08770,COMPONENT1,1718,2019,5,918,0,1,25,0,0,165,0.0,0,2,23,12.0,5.0,1.0,8.0,15.0,6.9,34,0.0,0.0,4.0,0,875,1,44,1,0,919,15,6,3324,0,8,15,0.3,0,,,,,,,,,0,13.3,86.9,1175,0
TRAIN_08771,COMPONENT1,1693,2012,13,893,0,2,18,0,0,132,0.0,0,5,51,15.0,7.0,0.0,14.0,20.0,9.5,47,0.0,0.0,4.0,0,72,2,20,4,1,1043,3,6,4124,0,13,3,0.4,1,,,,,,,,,0,13.6,101.5,1267,0
TRAIN_08772,COMPONENT2,1726,2013,3,926,0,0,2,0,0,35,0.0,0,0,2,,,,,,,2,,0.0,0.0,0,1,0,0,0,0,261,0,8,6550,0,0,0,,0,0.0,0.0,1.0,11.0,23.0,100.0,1800.0,7034.0,0,,59.7,348,0
TRAIN_08773,COMPONENT3,3755,2016,7,200,0,4,126,0,0,2844,0.0,0,14,59,,,,,,,809,,0.0,7.0,0,16,12,2,3,4,1056,6,12149,21170,0,302,0,,3,,,,,,,,,0,,132.0,42,0
TRAIN_08774,COMPONENT3,3004,2015,9,200,0,2,482,0,0,2882,0.0,0,3,0,,,,,,,68,,0.0,,0,2,1,43,2,0,2173,1,46,24670,0,18,0,,0,,,,,,,,,0,,175.5,18,0
TRAIN_08775,COMPONENT1,1755,2011,5,955,0,2,18,0,0,127,0.0,0,1,1,17.0,8.0,1.0,16.0,22.0,9.9,21,0.0,0.0,2.0,0,15,1,111,3,0,1274,1,11,6030,0,7,0,0.7,0,,,,,,,,,0,14.1,95.2,1420,0
TRAIN_08776,COMPONENT2,2429,2013,6,200,0,1,1,0,0,54,0.0,0,0,3,,,,,,,5,,0.0,1.0,0,2,0,0,2,0,220,0,5,9151,1,0,0,,0,0.0,0.0,3.0,18.0,23.0,69.0,1018.0,2607.0,0,,68.4,276,0
TRAIN_08777,COMPONENT3,3103,2018,6,200,0,3,0,0,0,1036,0.0,0,0,0,,,,,,,65,,0.0,0.0,0,2,0,0,0,0,250,0,33,10560,0,2,0,,0,,,,,,,,,0,,145.2,29,0
TRAIN_08778,COMPONENT3,1377,2011,7,200,0,1,171,0,0,142,0.0,0,2,1,,,,,,,57,,0.0,43.0,0,2,1,3,3,0,892,0,90,18590,0,6,0,,0,,,,,,,,,0,,142.5,25,0
TRAIN_08779,COMPONENT3,4971,2014,3,200,0,1,9,0,0,118,0.0,0,2,7,,,,,,,58,,0.0,0.0,0,2,1,0,2,0,177,0,50,17990,0,2,1,,0,,,,,,,,,0,,147.9,19,0
TRAIN_08780,COMPONENT1,2050,2009,70,550,1,1,2,0,0,63,0.0,0,2,3,15.0,9.0,1.0,15.0,22.0,10.3,15,8.5,0.0,2.0,0,12,0,210,7,1,970,2,23,3824,0,6,0,1.4,0,,,,,,,,,0,12.1,85.4,1247,0
TRAIN_08781,COMPONENT3,1669,2008,4,200,0,1,2,2,0,12,0.0,0,4,14,,,,,,,179,,0.0,0.0,0,1,4,0,5,1,2170,0,774,31690,0,15,0,,0,,,,,,,,,0,,140.1,28,0
TRAIN_08782,COMPONENT1,2004,2017,5,504,0,0,8,0,0,346,0.0,0,1,0,17.0,7.0,1.0,13.0,22.0,8.8,18,0.0,0.0,2.0,0,13,0,41,0,0,964,0,4,5922,0,8,0,0.7,0,,,,,,,,,0,13.9,98.3,1112,0
TRAIN_08783,COMPONENT2,1758,2016,3,200,0,0,8,0,0,236,0.0,0,0,5,,,,,,,2,,0.0,0.0,0,4,0,0,0,0,513,1,20,1241,0,0,0,,0,0.0,0.0,2.0,4.0,7.0,17.0,405.0,4897.0,0,,45.8,811,0
TRAIN_08784,COMPONENT2,2764,2016,5,375,0,0,2,0,0,48,0.0,0,0,4,,,,,,,4,,0.0,0.0,0,1,0,0,0,0,429,0,13,1689,0,1,0,,0,0.0,0.0,3.0,5.0,15.0,153.0,4646.0,10593.0,0,,46.5,639,0
TRAIN_08785,COMPONENT3,5909,2019,2,375,0,2,0,0,0,2967,0.0,0,0,1,,,,,,,52,,0.0,0.0,0,3,0,0,0,0,374,0,63,14740,0,0,0,,0,,,,,,,,,0,,141.0,14,0
TRAIN_08786,COMPONENT1,2508,2015,8,200,0,2,137,0,0,220,0.0,0,2,16,10.0,6.0,0.0,11.0,19.0,7.2,42,0.0,0.0,3.0,0,12,2,3,5,0,749,7,10,3193,0,10,12,0.4,0,,,,,,,,,0,12.2,88.6,897,0
TRAIN_08787,COMPONENT1,6012,2018,1,200,0,2,3,0,0,3575,0.0,0,0,6,17.0,6.0,0.0,12.0,20.0,8.1,9,0.0,0.0,0.0,0,26,0,0,2,0,932,0,6,10300,0,3,0,0.0,0,,,,,,,,,0,12.7,88.0,1071,0
TRAIN_08788,COMPONENT1,4082,2020,3,428,0,2,0,0,0,3290,0.0,0,0,0,9.0,6.0,1.0,10.0,20.0,8.9,17,0.0,0.0,,0,15,0,0,3,0,1130,0,11,4088,0,3,0,0.6,0,,,,,,,,,0,12.7,93.2,1054,0
TRAIN_08789,COMPONENT3,1875,2012,4,375,0,4,136,0,0,3135,0.0,0,0,0,,,,,,,47,,0.0,0.0,0,2,0,2,2,0,2431,0,51,38200,0,0,0,,0,,,,,,,,,0,,138.8,10,0
TRAIN_08790,COMPONENT3,1766,2009,7,200,0,6,107,0,0,3347,0.0,0,2,2,,,,,,,239,,0.0,0.0,0,3,4,7,2,0,600,0,81,19420,3,8,0,,0,,,,,,,,,0,,118.7,282,0
TRAIN_08791,COMPONENT3,3692,2009,2,200,0,2,1,1,0,5,0.0,0,2,5,,,,,,,149,,0.0,,0,14,3,4,2,0,1084,0,571,10070,0,14,0,,0,,,,,,,,,0,,57.1,1191,0
TRAIN_08792,COMPONENT4,7534,2015,5,200,0,5,0,0,0,419,0.0,0,0,775,,,,,,,32,,0.0,2.0,0,11,0,168,10,0,1209,0,16,5009,0,3,0,,0,,,,,,,,,0,,73.1,1299,0
TRAIN_08793,COMPONENT3,5212,2020,4,1031,0,0,24,0,0,531,0.0,0,25,18,,,,,,,1090,,0.0,,0,26,26,3,17,3,654,0,7677,19470,0,979,0,,34,,,,,,,,,0,,95.8,167,0
TRAIN_08794,COMPONENT3,1232,2014,7,432,0,3,3,4,0,2635,0.0,0,0,5,,,,,,,81,,0.0,3.0,0,2,2,0,3,0,455,0,273,21730,0,9,0,,0,,,,,,,,,0,,129.7,32,0
TRAIN_08795,COMPONENT4,3390,2013,9,200,0,3,137,0,0,3678,0.0,0,0,0,,,,,,,10,,0.0,1.0,0,135,0,17,0,0,1001,0,28,5382,0,5,0,,0,,,,,,,,,0,,80.0,1169,0
TRAIN_08796,COMPONENT3,4061,2014,4,200,0,2,3,1,0,2120,0.0,0,0,0,,,,,,,17,,0.0,0.0,0,0,0,0,4,0,2422,0,32,37220,0,2,0,,0,,,,,,,,,0,,137.8,23,0
TRAIN_08797,COMPONENT1,2236,2015,6,200,0,4,5,0,0,42,0.0,0,0,1,12.0,6.0,0.0,13.0,18.0,6.2,10,0.0,0.0,0.0,0,1015,0,64,3,0,1040,2,5,3653,0,2,0,0.3,0,,,,,,,,,0,13.4,97.4,1226,0
TRAIN_08798,COMPONENT1,2031,2013,20,200,0,0,198,0,0,6,0.0,0,0,79,16.0,7.0,0.0,16.0,20.0,10.1,5,0.0,0.0,3.0,0,24,0,226,3,0,1246,9,15,5857,0,5,6,0.0,0,,,,,,,,,0,14.0,112.8,1419,0
TRAIN_08799,COMPONENT3,4136,2010,8,200,0,19,6,2,0,111,0.0,0,3,7,,,,,,,382,,0.0,,0,3,3,8,3,1,2247,0,96,28281,1,8,1,,0,,,,,,,,,0,,134.4,141,1
TRAIN_08800,COMPONENT3,2619,2019,5,582,0,2,105,0,0,3589,0.0,0,3,2,,,,,,,198,,0.0,,2,10,5,2,14,1,1097,0,346,3384,0,26,0,,0,,,,,,,,,0,,54.3,1190,0
TRAIN_08801,COMPONENT3,7144,2020,35,345,0,2,1,0,0,3197,0.0,0,0,10,,,,,,,45,,0.0,,0,11,13,1,7,0,1123,0,97,3061,2,11,0,,0,,,,,,,,,0,,49.6,1264,0
TRAIN_08802,COMPONENT1,2383,2011,2,200,0,6,204,0,0,2869,,0,4,27,11.0,6.0,0.0,12.0,20.0,8.4,66,0.0,0.0,11.0,0,19,2,10,4,1,841,15,20,4108,2,20,22,0.6,1,,,,,,,,,1,12.8,95.2,1184,0
TRAIN_08803,COMPONENT2,1000,2016,10,200,2,5,55,0,0,33,0.0,0,1,3,,,,,,,15,,0.2,1.0,0,2,0,3,0,0,321,0,15,8034,0,4,0,,0,0.0,0.0,0.0,12.0,12.0,115.0,3448.0,20445.0,0,,68.6,404,0
TRAIN_08804,COMPONENT1,1000,2014,1,200,0,2,5,0,0,104,0.0,0,0,3,17.0,6.0,1.0,11.0,21.0,8.1,10,0.0,0.0,1.0,0,13,0,49,3,0,927,1,11,7621,0,8,1,0.8,0,,,,,,,,,0,14.6,102.5,1006,0
TRAIN_08805,COMPONENT3,3488,2010,4,200,0,3,235,0,0,8,0.0,0,39,291,,,,,,,2615,,0.1,28.0,0,26,42,4,8,20,2077,0,5070,26870,0,1674,0,,20,,,,,,,,,1,,181.4,177,0
TRAIN_08806,COMPONENT3,2406,2020,4,571,0,0,5,0,0,15,0.0,0,1,0,,,,,,,57,,0.0,0.0,0,0,0,2,5,0,1048,0,452,20650,0,2,0,,0,,,,,,,,,0,,123.1,21,0
TRAIN_08807,COMPONENT3,1000,2015,7,200,0,0,195,0,0,4,0.0,0,7,3,,,,,,,678,,0.1,4.0,0,8,6,0,2,7,245,0,558,9937,0,60,0,,2,,,,,,,,,0,,195.8,57,0
TRAIN_08808,COMPONENT1,3656,2019,27,389,0,67,1,0,0,27,2.0,1,0,2,12.0,6.0,0.0,10.0,17.0,8.2,8,0.0,0.0,2.0,0,10,1,1,5,0,913,0,10,4664,0,4,0,0.2,0,,,,,,,,,1,12.8,92.8,1048,1
TRAIN_08809,COMPONENT3,2404,2012,7,200,0,3,217,0,0,2905,0.0,0,0,0,,,,,,,53,,0.0,0.0,0,0,0,2,1,0,338,0,115,15840,1,5,0,,0,,,,,,,,,0,,274.2,18,0
TRAIN_08810,COMPONENT3,6992,2017,2,550,0,2,18,0,0,193,0.0,0,8,6,,,,,,,699,,0.0,9.0,0,21,7,0,7,1,175,4,3303,14870,0,220,0,,11,,,,,,,,,0,,144.1,47,0
TRAIN_08811,COMPONENT1,1795,2017,5,900,0,0,15,0,0,118,,0,2,2,41.0,7.0,0.0,8.0,17.0,6.8,14,0.0,0.2,13.0,0,1300,0,0,0,0,1116,1,21,7240,1,4,1,0.7,0,,,,,,,,,0,13.6,100.7,1253,0
TRAIN_08812,COMPONENT4,2384,2011,5,533,0,2,0,0,0,2846,0.0,0,0,81,,,,,,,10,,0.0,2.0,0,12,5,53,24,0,666,180,12,2979,0,4,2,,0,,,,,,,,,0,,58.1,772,0
TRAIN_08813,COMPONENT2,2052,2014,3,200,0,33,3,0,0,69,0.0,0,0,11,,,,,,,10,,0.0,1.0,0,0,0,0,0,0,334,2,14,3103,0,4,0,,0,0.0,0.0,2.0,4.0,4.0,8.0,483.0,12100.0,0,,51.0,478,1
TRAIN_08814,COMPONENT2,2047,2012,4,1247,0,1,9,0,0,78,0.0,0,0,5,,,,,,,4,,0.0,0.0,0,3,0,0,0,0,452,2,2,2042,0,2,0,,0,1.0,2.0,11.0,44.0,80.0,343.0,4339.0,8459.0,0,,44.6,685,0
TRAIN_08815,COMPONENT3,3629,2016,2,200,1,145,175,1,0,21,0.0,0,0,0,,,,,,,90,,0.0,0.0,0,0,0,3,0,0,802,0,658,15250,0,21,0,,0,,,,,,,,,0,,135.4,26,1
TRAIN_08816,COMPONENT3,5826,2017,3,200,0,0,0,0,0,8,0.0,0,1,26,,,,,,,39,,0.0,1.0,0,17,0,0,2,1,936,0,90,4543,0,41,0,,0,,,,,,,,,0,,110.6,986,0
TRAIN_08817,COMPONENT3,1763,2012,4,200,0,5,321,0,0,2825,0.0,0,3,8,,,,,,,132,,0.0,1.0,0,4,3,6,8,0,2175,1,53,29290,0,10,0,,0,,,,,,,,,0,,136.2,117,0
TRAIN_08818,COMPONENT1,3125,2009,8,200,0,4,134,0,0,3072,,0,3,123,28.0,16.0,0.0,28.0,41.0,7.4,104,0.0,0.0,6.0,0,29,2,126,4,1,1245,22,22,6933,2,33,5,2.8,0,,,,,,,,,0,14.9,113.8,1514,0
TRAIN_08819,COMPONENT3,5585,2021,1,1649,0,0,0,0,0,50,0.0,0,0,0,,,,,,,52,,0.0,2.0,0,11,1,1,19,0,1185,0,67,6937,3,55,0,,0,,,,,,,,,0,,61.1,1356,0
TRAIN_08820,COMPONENT1,1708,2007,5,375,0,7,106,0,0,3166,0.0,0,4,22,35.0,19.0,0.0,30.0,34.0,8.1,231,0.0,0.0,13.0,0,512,4,201,34,0,1207,73,132,7483,0,59,7,1.4,0,,,,,,,,,0,18.1,158.8,1568,0
TRAIN_08821,COMPONENT3,1504,2009,20,550,0,7,1,1,0,20,0.0,0,10,4,,,,,,,1157,,0.0,0.0,0,6,14,5,5,2,2105,0,452,28170,0,14,0,,0,,,,,,,,,0,,125.3,320,1
TRAIN_08822,COMPONENT1,1336,2019,6,305,0,0,0,1,0,40,0.0,0,0,3,11.0,7.0,1.0,10.0,20.0,7.3,27,0.0,0.0,2.0,0,14,0,0,2,0,852,2,9,3887,0,7,1,1.1,0,,,,,,,,,0,12.7,91.9,1076,0
TRAIN_08823,COMPONENT4,1648,2021,3,200,0,8,4,0,0,91,0.0,0,0,0,,,,,,,6,,0.0,,0,11,0,2,2,0,982,0,14,4522,2,2,0,,0,,,,,,,,,0,,70.5,1103,0
TRAIN_08824,COMPONENT3,2486,2011,9,200,0,8,189,0,0,2641,0.0,0,9,1,,,,,,,312,,0.0,,1,6,2,2,0,1,958,0,508,23203,0,23,0,,0,,,,,,,,,0,,158.5,18,0
TRAIN_08825,COMPONENT1,3207,2011,7,200,0,2,53,0,0,18,0.0,0,0,1,19.0,8.0,0.0,18.0,24.0,10.3,4,0.0,0.0,3.0,0,14,0,247,3,0,1194,1,19,4919,0,5,0,0.0,0,,,,,,,,,0,14.4,114.3,1335,0
TRAIN_08826,COMPONENT3,2007,2015,2,200,0,0,11,0,0,2812,0.0,0,4,8,,,,,,,690,,0.0,,0,0,6,17,6,1,1310,1,79,29140,1,24,0,,0,,,,,,,,,0,,182.1,18,0
TRAIN_08827,COMPONENT3,2411,2012,12,200,0,2,1,0,0,1857,0.0,0,0,5,,,,,,,18,,0.0,3.0,0,9,5,0,17,0,1142,0,54,11170,0,24,0,,0,,,,,,,,,0,,71.1,1427,0
TRAIN_08828,COMPONENT3,1667,2015,7,867,0,2,6,0,0,93,0.0,0,1,5,,,,,,,86,,0.0,1.0,0,4,1,0,0,0,395,0,280,25680,0,11,0,,0,,,,,,,,,0,,127.1,65,0
TRAIN_08829,COMPONENT3,2069,2014,14,200,0,2,202,0,0,5,0.0,0,4,4,,,,,,,494,,0.0,2.0,0,13,4,0,0,1,336,0,348,26390,0,101,0,,2,,,,,,,,,0,,146.2,10,0
TRAIN_08830,COMPONENT3,2179,2020,4,563,0,0,1,0,0,348,,0,3,104,,,,,,,283,,0.0,14.0,0,4,4,0,5,5,505,0,810,9192,2,6,0,,0,,,,,,,,,0,,135.4,84,0
TRAIN_08831,COMPONENT1,2378,2015,1,200,0,1,164,0,0,8,0.0,0,0,1,11.0,7.0,1.0,12.0,19.0,9.1,11,5.0,0.0,2.0,0,12,0,1,3,0,959,2,10,7565,0,3,0,0.4,0,,,,,,,,,0,12.2,85.9,1215,0
TRAIN_08832,COMPONENT3,7430,2015,3,200,0,20,14,0,0,150,0.0,0,2,1,,,,,,,208,,0.0,2.0,0,2,2,0,1,1,835,0,2772,18480,0,51,0,,6,,,,,,,,,0,,129.6,6,0
TRAIN_08833,COMPONENT1,2438,2008,18,900,0,242,32,2,0,61,0.0,0,0,61,14.0,6.0,0.0,11.0,16.0,9.4,10,0.0,0.0,4.0,0,66,0,0,5,0,1040,10,2,5402,0,8,8,0.0,0,,,,,,,,,0,13.6,92.3,1207,1
TRAIN_08834,COMPONENT3,1705,2008,13,550,0,2,7,0,0,186,0.0,0,2,5,,,,,,,155,,0.0,0.0,0,2,2,1,1,0,2505,0,1238,29815,0,8,0,,0,,,,,,,,,0,,141.0,22,0
TRAIN_08835,COMPONENT3,3095,2014,6,200,0,0,0,0,0,24,0.0,0,0,1,,,,,,,98,,0.0,0.0,0,30,1,9,2,0,1017,0,510,19710,0,12,0,,2,,,,,,,,,0,,121.8,73,0
TRAIN_08836,COMPONENT3,5531,2011,3,200,0,10,98,0,0,55,1.0,2,384,74,,,,,,,10624,,1.1,,0,94,79,190,9,12,2083,4,1556,25327,3,124,2,,6,,,,,,,,,4,,134.0,220,1
TRAIN_08837,COMPONENT1,2440,2013,6,200,0,1,166,0,0,62,0.0,0,0,1,12.0,6.0,1.0,8.0,18.0,9.7,9,0.0,0.0,3.0,0,10,0,1,6,0,1357,1,10,10690,0,8,1,0.3,0,,,,,,,,,0,12.9,99.3,1379,0
TRAIN_08838,COMPONENT1,1354,2017,10,375,0,0,1,0,0,21,0.0,0,0,1,10.0,5.0,1.0,10.0,19.0,8.8,14,0.0,0.0,,0,12,0,2,2,0,928,1,7,4053,0,3,0,0.2,0,,,,,,,,,0,12.9,92.8,988,0
TRAIN_08839,COMPONENT3,1707,2022,1,519,0,0,0,0,0,79,0.0,0,0,0,,,,,,,118,,0.0,0.0,0,0,1,0,0,0,362,0,105,27850,0,8,0,,0,,,,,,,,,0,,132.3,30,0
TRAIN_08840,COMPONENT3,3455,2016,3,200,0,4,0,0,0,110,0.0,0,3,3,,,,,,,217,,0.0,3.0,0,6,5,3,4,0,2037,0,119,26720,1,23,0,,0,,,,,,,,,0,,164.8,96,0
TRAIN_08841,COMPONENT3,1321,2016,22,521,0,0,1,0,0,6,0.0,0,4,0,,,,,,,191,,0.0,0.0,1,1,3,0,6,0,383,0,524,14550,0,4,0,,0,,,,,,,,,0,,131.7,23,0
TRAIN_08842,COMPONENT1,6318,2008,6,200,0,1,6,1,0,508,,0,1,7,11.0,9.0,1.0,14.0,20.0,8.3,40,0.0,0.0,9.0,1,16,1,6,1,0,910,6,14,10396,6,13,3,0.5,0,,,,,,,,,1,11.3,75.5,1135,0
TRAIN_08843,COMPONENT3,6877,2014,21,200,0,3,4,1,0,2225,0.0,0,0,2,,,,,,,48,,0.0,2.0,0,5,0,0,1,0,594,0,42,23950,0,2,0,,0,,,,,,,,,0,,155.9,22,1
TRAIN_08844,COMPONENT1,1352,2011,5,200,0,2,0,0,0,3072,0.0,0,3,3,17.0,8.0,1.0,12.0,23.0,8.0,30,0.0,0.0,10.0,0,16,0,71,6,0,964,6,39,10860,0,9,1,0.8,0,,,,,,,,,0,13.7,109.2,1115,0
TRAIN_08845,COMPONENT3,5023,2021,4,200,0,0,3,0,0,155,0.0,0,2,138,,,,,,,486,,0.0,2.0,0,11,8,4,13,1,1013,0,517,5824,0,47,2,,0,,,,,,,,,0,,116.4,1138,0
TRAIN_08846,COMPONENT2,1000,2009,146,375,0,2,3,0,0,2724,0.0,0,0,113,,,,,,,20,,0.0,0.0,1,0,0,1,1,0,374,0,17,1824,0,2,0,,0,0.0,0.0,0.0,2.0,5.0,64.0,2923.0,33643.0,0,,53.0,448,0
TRAIN_08847,COMPONENT3,3149,2015,3,200,0,1,198,0,0,0,0.0,0,1,2,,,,,,,189,,0.0,0.0,0,3,1,0,0,0,293,0,717,25870,0,19,0,,0,,,,,,,,,0,,143.0,18,0
TRAIN_08848,COMPONENT3,1389,2010,4,414,0,0,5,0,0,32,0.0,0,27,8,,,,,,,1253,,0.0,7.0,4,15,18,1,9,3,1760,4,799,25220,0,213,0,,8,,,,,,,,,0,,136.9,40,0
TRAIN_08849,COMPONENT1,5027,2008,5,200,0,8,88,1,0,2858,0.0,0,14,4,17.0,9.0,1.0,14.0,22.0,11.0,36,0.0,0.0,2.0,0,477,0,161,2,0,833,3,10,3687,0,7,0,1.4,0,,,,,,,,,0,14.9,122.4,975,0
TRAIN_08850,COMPONENT3,4787,2022,2,1013,0,1,109,0,0,3073,0.0,0,0,2,,,,,,,20,,0.0,3.0,0,11,0,0,17,0,1110,0,26,6727,0,11,0,,0,,,,,,,,,0,,118.0,1290,0
TRAIN_08851,COMPONENT3,2799,2017,7,200,0,7,54,0,0,22,0.0,0,0,10,,,,,,,36,,0.0,0.0,0,8,0,0,1,0,986,0,69,8938,0,62,0,,0,,,,,,,,,0,,112.9,1210,0
TRAIN_08852,COMPONENT3,5394,2012,7,200,0,9,180,0,0,2108,0.0,0,5,9,,,,,,,491,,0.0,,0,34,7,12,0,1,1245,6,335,10255,3,24,1,,0,,,,,,,,,0,,54.2,1348,0
TRAIN_08853,COMPONENT2,2836,2015,3,200,0,3,8,0,0,2369,0.0,0,1,1,,,,,,,8,,0.0,0.0,0,4,0,0,1,0,290,0,61,7774,0,2,0,,0,0.0,0.0,4.0,4.0,5.0,17.0,326.0,1364.0,0,,67.0,366,0
TRAIN_08854,COMPONENT2,2642,2014,6,200,0,2,1,1,0,2644,0.0,0,1,3,,,,,,,5,,0.0,0.0,0,2,0,0,4,0,356,0,5,3128,0,0,0,,0,0.0,0.0,1.0,1.0,1.0,5.0,69.0,422.0,0,,61.1,488,0
TRAIN_08855,COMPONENT3,2435,2015,4,200,0,1,8,0,0,96,0.0,0,2,0,,,,,,,133,,0.0,0.0,0,3,1,0,1,0,356,0,1141,21630,0,2,0,,0,,,,,,,,,0,,175.5,17,0
TRAIN_08856,COMPONENT1,1228,2013,6,200,0,4,18,3,0,2881,0.0,0,0,1,12.0,7.0,1.0,11.0,16.0,9.6,11,0.0,0.0,1.0,0,245,0,0,2,0,1066,2,10,5135,0,4,2,0.1,0,,,,,,,,,0,13.6,98.2,1218,0
TRAIN_08857,COMPONENT3,1820,2010,5,200,0,5,23,0,0,2768,0.0,0,0,6,,,,,,,43,,0.0,0.0,0,0,0,0,2,0,377,0,23,20750,0,3,0,,0,,,,,,,,,0,,153.3,17,0
TRAIN_08858,COMPONENT1,1149,2014,42,349,0,7,27,7,0,2675,0.0,0,0,17,17.0,6.0,0.0,10.0,18.0,8.6,6,0.0,0.0,58.0,0,10,0,6,5,0,869,3,10,3683,0,3,0,0.0,0,,,,,,,,,0,12.8,92.3,983,0
TRAIN_08859,COMPONENT3,2750,2009,1,200,0,1,9,0,0,123,0.0,0,1,57,,,,,,,69,,0.0,1.0,1,12,2,1,2,0,2527,0,65,27838,0,2,1,,0,,,,,,,,,0,,143.5,95,0
TRAIN_08860,COMPONENT1,2579,2013,9,200,0,3,18,0,0,131,0.0,0,3,14,12.0,5.0,0.0,11.0,17.0,7.0,35,0.0,0.0,4.0,0,16,2,4,7,0,1261,6,22,4747,0,13,15,0.1,0,,,,,,,,,0,12.8,99.7,1376,0
TRAIN_08861,COMPONENT2,1879,2019,3,200,0,2,104,1,0,3374,0.0,0,0,2,,,,,,,1,,0.0,0.0,0,0,0,0,0,0,417,0,8,1093,0,0,0,,0,0.0,0.0,0.0,13.0,23.0,117.0,3825.0,19557.0,0,,44.0,619,0
TRAIN_08862,COMPONENT3,1000,2008,4,200,0,0,1,0,0,60,0.0,0,4,8,,,,,,,169,,0.0,,0,1,3,1,2,1,969,0,693,20190,0,38,1,,1,,,,,,,,,0,,141.8,13,0
